,date,hour,gb_price_eur
2917,2022-02-03,38,326.8
2918,2022-02-03,39,364.71
2919,2022-02-03,40,287.58
2920,2022-02-03,41,311.35
2921,2022-02-03,42,254.43
2922,2022-02-03,43,297.09
2923,2022-02-03,44,251.46
2924,2022-02-03,45,299.47
2925,2022-02-03,46,225.79
2926,2022-02-03,47,332.98
2927,2022-02-03,48,297.09
2928,2022-03-03,1,324.25
2929,2022-03-03,2,352.71
2930,2022-03-03,3,346.2
2931,2022-03-03,4,296.74
2932,2022-03-03,5,336.31
2933,2022-03-03,6,309.53
2934,2022-03-03,7,331.97
2935,2022-03-03,8,301.57
2936,2022-03-03,9,346.32
2937,2022-03-03,10,346.32
2938,2022-03-03,11,359.23
2939,2022-03-03,12,411.1
2940,2022-03-03,13,398.07
2941,2022-03-03,14,367.91
2942,2022-03-03,15,337.76
2943,2022-03-03,16,465.74
2944,2022-03-03,17,387.58
2945,2022-03-03,18,412.91
2946,2022-03-03,19,335.34
2947,2022-03-03,20,416.65
2948,2022-03-03,21,378.77
2949,2022-03-03,22,378.77
2950,2022-03-03,23,372.74
2951,2022-03-03,24,372.86
2952,2022-03-03,25,440.05
2953,2022-03-03,26,431.85
2954,2022-03-03,27,446.32
2955,2022-03-03,28,420.99
2956,2022-03-03,29,427.99
2957,2022-03-03,30,359.47
2958,2022-03-03,31,338.48
2959,2022-03-03,32,386.73
2960,2022-03-03,33,349.82
2961,2022-03-03,34,512.67
2962,2022-03-03,35,426.42
2963,2022-03-03,36,528.83
2964,2022-03-03,37,536.55
2965,2022-03-03,38,528.83
2966,2022-03-03,39,542.82
2967,2022-03-03,40,451.15
2968,2022-03-03,41,465.62
2969,2022-03-03,42,349.82
2970,2022-03-03,43,405.19
2971,2022-03-03,44,347.77
2972,2022-03-03,45,388.42
2973,2022-03-03,46,267.79
2974,2022-03-03,47,369.12
2975,2022-03-03,48,316.04
2976,2022-04-03,1,265.91
2977,2022-04-03,2,331.2
2978,2022-04-03,3,328.35
2979,2022-04-03,4,314.22
2980,2022-04-03,5,329.3
2981,2022-04-03,6,326.45
2982,2022-04-03,7,332.62
2983,2022-04-03,8,327.64
2984,2022-04-03,9,356.01
2985,2022-04-03,10,350.19
2986,2022-04-03,11,370.49
2987,2022-04-03,12,395.3
2988,2022-04-03,13,346.27
2989,2022-04-03,14,399.69
2990,2022-04-03,15,408.36
2991,2022-04-03,16,507.24
2992,2022-04-03,17,428.3
2993,2022-04-03,18,453.35
2994,2022-04-03,19,448.24
2995,2022-04-03,20,428.54
2996,2022-04-03,21,441.12
2997,2022-04-03,22,410.73
2998,2022-04-03,23,474.83
2999,2022-04-03,24,474.83
3000,2022-04-03,25,487.18
3001,2022-04-03,26,474.83
3002,2022-04-03,27,462.96
3003,2022-04-03,28,429.72
3004,2022-04-03,29,396.13
3005,2022-04-03,30,351.38
3006,2022-04-03,31,344.25
3007,2022-04-03,32,394.35
3008,2022-04-03,33,356.64
3009,2022-04-03,34,503.09
3010,2022-04-03,35,478.87
3011,2022-04-03,36,568.26
3012,2022-04-03,37,640.08
3013,2022-04-03,38,597.7
3014,2022-04-03,39,608.02
3015,2022-04-03,40,549.5
3016,2022-04-03,41,494.54
3017,2022-04-03,42,415.48
3018,2022-04-03,43,447.89
3019,2022-04-03,44,380.1
3020,2022-04-03,45,453.23
3021,2022-04-03,46,334.76
3022,2022-04-03,47,436.85
3023,2022-04-03,48,376.31
3024,2022-05-03,1,372.83
3025,2022-05-03,2,379.96
3026,2022-05-03,3,412.73
3027,2022-05-03,4,382.33
3028,2022-05-03,5,391.83
3029,2022-05-03,6,364.76
3030,2022-05-03,7,380.91
3031,2022-05-03,8,335.19
3032,2022-05-03,9,356.21
3033,2022-05-03,10,347.19
3034,2022-05-03,11,340.06
3035,2022-05-03,12,382.33
3036,2022-05-03,13,365.29
3037,2022-05-03,14,391.83
3038,2022-05-03,15,363.33
3039,2022-05-03,16,470.32
3040,2022-05-03,17,391.83
3041,2022-05-03,18,463.07
3042,2022-05-03,19,402.64
3043,2022-05-03,20,439.33
3044,2022-05-03,21,467.82
3045,2022-05-03,22,421.75
3046,2022-05-03,23,433.03
3047,2022-05-03,24,433.03
3048,2022-05-03,25,467.82
3049,2022-05-03,26,458.32
3050,2022-05-03,27,458.32
3051,2022-05-03,28,393.49
3052,2022-05-03,29,391.83
3053,2022-05-03,30,408.45
3054,2022-05-03,31,391.83
3055,2022-05-03,32,410.83
3056,2022-05-03,33,391.83
3057,2022-05-03,34,485.63
3058,2022-05-03,35,402.75
3059,2022-05-03,36,569.94
3060,2022-05-03,37,558.06
3061,2022-05-03,38,558.06
3062,2022-05-03,39,616.84
3063,2022-05-03,40,391.83
3064,2022-05-03,41,429.83
3065,2022-05-03,42,391.83
3066,2022-05-03,43,482.9
3067,2022-05-03,44,390.64
3068,2022-05-03,45,421.75
3069,2022-05-03,46,331.75
3070,2022-05-03,47,418.9
3071,2022-05-03,48,391.83
3072,2022-06-03,1,372.87
3073,2022-06-03,2,420.65
3074,2022-06-03,3,413.89
3075,2022-06-03,4,384.53
3076,2022-06-03,5,384.53
3077,2022-06-03,6,367.05
3078,2022-06-03,7,355.4
3079,2022-06-03,8,337.92
3080,2022-06-03,9,342.58
3081,2022-06-03,10,337.92
3082,2022-06-03,11,349.57
3083,2022-06-03,12,351.9
3084,2022-06-03,13,368.21
3085,2022-06-03,14,368.21
3086,2022-06-03,15,355.28
3087,2022-06-03,16,388.14
3088,2022-06-03,17,384.53
3089,2022-06-03,18,466.09
3090,2022-06-03,19,398.51
3091,2022-06-03,20,398.51
3092,2022-06-03,21,420.65
3093,2022-06-03,22,381.5
3094,2022-06-03,23,406.43
3095,2022-06-03,24,415.64
3096,2022-06-03,25,442.79
3097,2022-06-03,26,442.79
3098,2022-06-03,27,490.45
3099,2022-06-03,28,444.07
3100,2022-06-03,29,435.56
3101,2022-06-03,30,449.78
3102,2022-06-03,31,407.83
3103,2022-06-03,32,407.83
3104,2022-06-03,33,379.98
3105,2022-06-03,34,508.04
3106,2022-06-03,35,471.92
3107,2022-06-03,36,575.27
3108,2022-06-03,37,640.88
3109,2022-06-03,38,623.4
3110,2022-06-03,39,582.61
3111,2022-06-03,40,466.09
3112,2022-06-03,41,442.79
3113,2022-06-03,42,382.54
3114,2022-06-03,43,402.0
3115,2022-06-03,44,350.5
3116,2022-06-03,45,384.41
3117,2022-06-03,46,333.49
3118,2022-06-03,47,431.13
3119,2022-06-03,48,363.55
3120,2022-07-03,1,373.77
3121,2022-07-03,2,438.89
3122,2022-07-03,3,434.59
3123,2022-07-03,4,419.73
3124,2022-07-03,5,387.12
3125,2022-07-03,6,370.28
3126,2022-07-03,7,371.45
3127,2022-07-03,8,360.3
3128,2022-07-03,9,365.64
3129,2022-07-03,10,357.98
3130,2022-07-03,11,413.0
3131,2022-07-03,12,404.99
3132,2022-07-03,13,430.82
3133,2022-07-03,14,474.52
3134,2022-07-03,15,411.49
3135,2022-07-03,16,539.76
3136,2022-07-03,17,517.7
3137,2022-07-03,18,510.74
3138,2022-07-03,19,539.76
3139,2022-07-03,20,492.16
3140,2022-07-03,21,462.91
3141,2022-07-03,22,417.88
3142,2022-07-03,23,392.34
3143,2022-07-03,24,386.42
3144,2022-07-03,25,394.66
3145,2022-07-03,26,373.77
3146,2022-07-03,27,370.28
3147,2022-07-03,28,383.05
3148,2022-07-03,29,354.03
3149,2022-07-03,30,354.03
3150,2022-07-03,31,342.43
3151,2022-07-03,32,389.79
3152,2022-07-03,33,371.45
3153,2022-07-03,34,499.13
3154,2022-07-03,35,425.19
3155,2022-07-03,36,582.36
3156,2022-07-03,37,557.05
3157,2022-07-03,38,501.57
3158,2022-07-03,39,455.08
3159,2022-07-03,40,423.22
3160,2022-07-03,41,451.77
3161,2022-07-03,42,391.18
3162,2022-07-03,43,475.91
3163,2022-07-03,44,370.75
3164,2022-07-03,45,404.53
3165,2022-07-03,46,271.62
3166,2022-07-03,47,458.5
3167,2022-07-03,48,371.45
3168,2022-08-03,1,382.24
3169,2022-08-03,2,495.28
3170,2022-08-03,3,513.8
3171,2022-08-03,4,441.63
3172,2022-08-03,5,476.76
3173,2022-08-03,6,439.96
3174,2022-08-03,7,442.11
3175,2022-08-03,8,362.53
3176,2022-08-03,9,422.99
3177,2022-08-03,10,384.75
3178,2022-08-03,11,469.59
3179,2022-08-03,12,471.98
3180,2022-08-03,13,310.67
3181,2022-08-03,14,585.49
3182,2022-08-03,15,412.95
3183,2022-08-03,16,597.44
3184,2022-08-03,17,536.5
3185,2022-08-03,18,536.5
3186,2022-08-03,19,500.9
3187,2022-08-03,20,376.39
3188,2022-08-03,21,406.26
3189,2022-08-03,22,310.67
3190,2022-08-03,23,442.11
3191,2022-08-03,24,370.41
3192,2022-08-03,25,384.75
3193,2022-08-03,26,338.15
3194,2022-08-03,27,328.59
3195,2022-08-03,28,328.59
3196,2022-08-03,29,424.18
3197,2022-08-03,30,427.65
3198,2022-08-03,31,298.72
3199,2022-08-03,32,504.24
3200,2022-08-03,33,339.35
3201,2022-08-03,34,657.19
3202,2022-08-03,35,455.37
3203,2022-08-03,36,706.18
3204,2022-08-03,37,597.44
3205,2022-08-03,38,597.44
3206,2022-08-03,39,657.19
3207,2022-08-03,40,531.49
3208,2022-08-03,41,657.19
3209,2022-08-03,42,405.66
3210,2022-08-03,43,590.27
3211,2022-08-03,44,399.69
3212,2022-08-03,45,617.04
3213,2022-08-03,46,342.16
3214,2022-08-03,47,454.06
3215,2022-08-03,48,375.19
3216,2022-09-03,1,362.96
3217,2022-09-03,2,433.48
3218,2022-09-03,3,412.44
3219,2022-09-03,4,316.96
3220,2022-09-03,5,394.41
3221,2022-09-03,6,322.27
3222,2022-09-03,7,401.23
3223,2022-09-03,8,316.73
3224,2022-09-03,9,390.71
3225,2022-09-03,10,349.09
3226,2022-09-03,11,439.26
3227,2022-09-03,12,436.94
3228,2022-09-03,13,461.22
3229,2022-09-03,14,512.08
3230,2022-09-03,15,418.22
3231,2022-09-03,16,530.57
3232,2022-09-03,17,404.12
3233,2022-09-03,18,409.2
3234,2022-09-03,19,404.12
3235,2022-09-03,20,372.21
3236,2022-09-03,21,404.12
3237,2022-09-03,22,344.47
3238,2022-09-03,23,387.24
3239,2022-09-03,24,406.43
3240,2022-09-03,25,372.21
3241,2022-09-03,26,406.43
3242,2022-09-03,27,358.34
3243,2022-09-03,28,393.02
3244,2022-09-03,29,399.95
3245,2022-09-03,30,405.73
3246,2022-09-03,31,416.14
3247,2022-09-03,32,419.69
3248,2022-09-03,33,401.69
3249,2022-09-03,34,583.52
3250,2022-09-03,35,473.93
3251,2022-09-03,36,620.28
3252,2022-09-03,37,597.39
3253,2022-09-03,38,597.39
3254,2022-09-03,39,601.09
3255,2022-09-03,40,417.03
3256,2022-09-03,41,486.88
3257,2022-09-03,42,362.96
3258,2022-09-03,43,455.55
3259,2022-09-03,44,450.81
3260,2022-09-03,45,442.03
3261,2022-09-03,46,386.08
3262,2022-09-03,47,323.66
3263,2022-09-03,48,317.88
3264,2022-10-03,1,322.73
3265,2022-10-03,2,368.95
3266,2022-10-03,3,371.14
3267,2022-10-03,4,322.73
3268,2022-10-03,5,337.6
3269,2022-10-03,6,316.74
3270,2022-10-03,7,326.88
3271,2022-10-03,8,298.18
3272,2022-10-03,9,361.0
3273,2022-10-03,10,350.74
3274,2022-10-03,11,377.71
3275,2022-10-03,12,343.48
3276,2022-10-03,13,357.31
3277,2022-10-03,14,482.6
3278,2022-10-03,15,402.37
3279,2022-10-03,16,472.45
3280,2022-10-03,17,416.09
3281,2022-10-03,18,401.22
3282,2022-10-03,19,371.14
3283,2022-10-03,20,361.69
3284,2022-10-03,21,342.32
3285,2022-10-03,22,304.06
3286,2022-10-03,23,297.49
3287,2022-10-03,24,304.17
3288,2022-10-03,25,293.68
3289,2022-10-03,26,292.76
3290,2022-10-03,27,294.03
3291,2022-10-03,28,289.07
3292,2022-10-03,29,292.76
3293,2022-10-03,30,253.57
3294,2022-10-03,31,320.89
3295,2022-10-03,32,340.83
3296,2022-10-03,33,276.28
3297,2022-10-03,34,445.25
3298,2022-10-03,35,311.2
3299,2022-10-03,36,481.21
3300,2022-10-03,37,446.17
3301,2022-10-03,38,446.17
3302,2022-10-03,39,454.13
3303,2022-10-03,40,274.32
3304,2022-10-03,41,357.31
3305,2022-10-03,42,297.49
3306,2022-10-03,43,378.75
3307,2022-10-03,44,230.52
3308,2022-10-03,45,341.17
3309,2022-10-03,46,251.61
3310,2022-10-03,47,300.83
3311,2022-10-03,48,195.94
3312,2022-11-03,1,194.64
3313,2022-11-03,2,274.1
3314,2022-11-03,3,272.5
3315,2022-11-03,4,194.64
3316,2022-11-03,5,194.64
3317,2022-11-03,6,180.9
3318,2022-11-03,7,189.15
3319,2022-11-03,8,106.59
3320,2022-11-03,9,137.39
3321,2022-11-03,10,125.94
3322,2022-11-03,11,194.64
3323,2022-11-03,12,231.28
3324,2022-11-03,13,228.99
3325,2022-11-03,14,286.24
3326,2022-11-03,15,246.16
3327,2022-11-03,16,340.05
3328,2022-11-03,17,297.69
3329,2022-11-03,18,309.14
3330,2022-11-03,19,302.27
3331,2022-11-03,20,293.11
3332,2022-11-03,21,297.69
3333,2022-11-03,22,257.61
3334,2022-11-03,23,286.24
3335,2022-11-03,24,283.95
3336,2022-11-03,25,291.96
3337,2022-11-03,26,286.24
3338,2022-11-03,27,288.3
3339,2022-11-03,28,251.89
3340,2022-11-03,29,269.06
3341,2022-11-03,30,254.18
3342,2022-11-03,31,228.99
3343,2022-11-03,32,249.6
3344,2022-11-03,33,263.34
3345,2022-11-03,34,366.38
3346,2022-11-03,35,216.4
3347,2022-11-03,36,362.03
3348,2022-11-03,37,333.41
3349,2022-11-03,38,360.89
3350,2022-11-03,39,403.02
3351,2022-11-03,40,231.28
3352,2022-11-03,41,342.34
3353,2022-11-03,42,219.26
3354,2022-11-03,43,325.62
3355,2022-11-03,44,297.69
3356,2022-11-03,45,358.71
3357,2022-11-03,46,220.63
3358,2022-11-03,47,254.18
3359,2022-11-03,48,239.29
3360,2022-12-03,1,250.96
3361,2022-12-03,2,268.94
3362,2022-12-03,3,264.97
3363,2022-12-03,4,229.95
3364,2022-12-03,5,254.35
3365,2022-12-03,6,226.33
3366,2022-12-03,7,233.45
3367,2022-12-03,8,212.44
3368,2022-12-03,9,221.78
3369,2022-12-03,10,207.77
3370,2022-12-03,11,198.79
3371,2022-12-03,12,229.84
3372,2022-12-03,13,234.62
3373,2022-12-03,14,245.13
3374,2022-12-03,15,233.45
3375,2022-12-03,16,277.81
3376,2022-12-03,17,254.46
3377,2022-12-03,18,285.98
3378,2022-12-03,19,280.14
3379,2022-12-03,20,266.14
3380,2022-12-03,21,280.14
3381,2022-12-03,22,237.19
3382,2022-12-03,23,234.62
3383,2022-12-03,24,227.62
3384,2022-12-03,25,200.3
3385,2022-12-03,26,199.6
3386,2022-12-03,27,187.11
3387,2022-12-03,28,186.76
3388,2022-12-03,29,186.76
3389,2022-12-03,30,207.77
3390,2022-12-03,31,210.11
3391,2022-12-03,32,227.62
3392,2022-12-03,33,227.62
3393,2022-12-03,34,267.3
3394,2022-12-03,35,233.45
3395,2022-12-03,36,324.03
3396,2022-12-03,37,296.49
3397,2022-12-03,38,297.65
3398,2022-12-03,39,319.83
3399,2022-12-03,40,221.78
3400,2022-12-03,41,266.14
3401,2022-12-03,42,212.79
3402,2022-12-03,43,233.45
3403,2022-12-03,44,199.02
3404,2022-12-03,45,187.0
3405,2022-12-03,46,186.76
3406,2022-12-03,47,211.28
3407,2022-12-03,48,140.07
3408,2022-03-13,1,122.51
3409,2022-03-13,2,183.58
3410,2022-03-13,3,177.12
3411,2022-03-13,4,86.05
3412,2022-03-13,5,148.08
3413,2022-03-13,6,84.86
3414,2022-03-13,7,143.42
3415,2022-03-13,8,69.68
3416,2022-03-13,9,118.56
3417,2022-03-13,10,84.74
3418,2022-03-13,11,98.0
3419,2022-03-13,12,119.28
3420,2022-03-13,13,103.26
3421,2022-03-13,14,145.33
3422,2022-03-13,15,132.19
3423,2022-03-13,16,145.81
3424,2022-03-13,17,117.13
3425,2022-03-13,18,191.35
3426,2022-03-13,19,174.5
3427,2022-03-13,20,233.06
3428,2022-03-13,21,229.47
3429,2022-03-13,22,250.99
3430,2022-03-13,23,245.61
3431,2022-03-13,24,265.33
3432,2022-03-13,25,219.91
3433,2022-03-13,26,224.33
3434,2022-03-13,27,199.59
3435,2022-03-13,28,180.38
3436,2022-03-13,29,199.12
3437,2022-03-13,30,204.37
3438,2022-03-13,31,205.93
3439,2022-03-13,32,238.17
3440,2022-03-13,33,212.74
3441,2022-03-13,34,290.67
3442,2022-03-13,35,218.72
3443,2022-03-13,36,322.7
3444,2022-03-13,37,345.43
3445,2022-03-13,38,370.5
3446,2022-03-13,39,388.43
3447,2022-03-13,40,332.97
3448,2022-03-13,41,363.33
3449,2022-03-13,42,262.94
3450,2022-03-13,43,322.7
3451,2022-03-13,44,221.11
3452,2022-03-13,45,349.59
3453,2022-03-13,46,227.2
3454,2022-03-13,47,286.84
3455,2022-03-13,48,240.23
3456,2022-03-14,1,241.38
3457,2022-03-14,2,261.59
3458,2022-03-14,3,273.01
3459,2022-03-14,4,241.38
3460,2022-03-14,5,241.38
3461,2022-03-14,6,229.96
3462,2022-03-14,7,249.7
3463,2022-03-14,8,239.0
3464,2022-03-14,9,239.0
3465,2022-03-14,10,219.98
3466,2022-03-14,11,249.7
3467,2022-03-14,12,256.96
3468,2022-03-14,13,309.1
3469,2022-03-14,14,309.16
3470,2022-03-14,15,323.78
3471,2022-03-14,16,355.77
3472,2022-03-14,17,325.8
3473,2022-03-14,18,319.86
3474,2022-03-14,19,311.53
3475,2022-03-14,20,296.67
3476,2022-03-14,21,269.92
3477,2022-03-14,22,269.92
3478,2022-03-14,23,255.65
3479,2022-03-14,24,242.51
3480,2022-03-14,25,241.62
3481,2022-03-14,26,235.2
3482,2022-03-14,27,246.14
3483,2022-03-14,28,240.19
3484,2022-03-14,29,247.32
3485,2022-03-14,30,247.32
3486,2022-03-14,31,267.54
3487,2022-03-14,32,267.54
3488,2022-03-14,33,297.27
3489,2022-03-14,34,409.04
3490,2022-03-14,35,321.05
3491,2022-03-14,36,418.55
3492,2022-03-14,37,454.7
3493,2022-03-14,38,471.34
3494,2022-03-14,39,416.17
3495,2022-03-14,40,352.5
3496,2022-03-14,41,321.05
3497,2022-03-14,42,286.56
3498,2022-03-14,43,318.67
3499,2022-03-14,44,223.54
3500,2022-03-14,45,297.03
3501,2022-03-14,46,237.57
3502,2022-03-14,47,264.21
3503,2022-03-14,48,233.17
3504,2022-03-15,1,232.03
3505,2022-03-15,2,254.64
3506,2022-03-15,3,243.57
3507,2022-03-15,4,237.98
3508,2022-03-15,5,241.19
3509,2022-03-15,6,232.03
3510,2022-03-15,7,232.03
3511,2022-03-15,8,208.23
3512,2022-03-15,9,243.57
3513,2022-03-15,10,232.03
3514,2022-03-15,11,268.32
3515,2022-03-15,12,280.34
3516,2022-03-15,13,288.91
3517,2022-03-15,14,321.28
3518,2022-03-15,15,321.28
3519,2022-03-15,16,368.87
3520,2022-03-15,17,331.98
3521,2022-03-15,18,305.81
3522,2022-03-15,19,325.32
3523,2022-03-15,20,264.16
3524,2022-03-15,21,281.29
3525,2022-03-15,22,255.83
3526,2022-03-15,23,241.67
3527,2022-03-15,24,245.84
3528,2022-03-15,25,243.57
3529,2022-03-15,26,243.75
3530,2022-03-15,27,262.49
3531,2022-03-15,28,241.19
3532,2022-03-15,29,266.54
3533,2022-03-15,30,258.92
3534,2022-03-15,31,241.19
3535,2022-03-15,32,283.2
3536,2022-03-15,33,241.19
3537,2022-03-15,34,363.64
3538,2022-03-15,35,297.48
3539,2022-03-15,36,380.18
3540,2022-03-15,37,356.97
3541,2022-03-15,38,382.67
3542,2022-03-15,39,380.77
3543,2022-03-15,40,277.25
3544,2022-03-15,41,345.07
3545,2022-03-15,42,238.81
3546,2022-03-15,43,272.25
3547,2022-03-15,44,237.98
3548,2022-03-15,45,267.49
3549,2022-03-15,46,208.23
3550,2022-03-15,47,248.69
3551,2022-03-15,48,241.79
3552,2022-03-16,1,234.78
3553,2022-03-16,2,259.8
3554,2022-03-16,3,259.92
3555,2022-03-16,4,238.11
3556,2022-03-16,5,247.29
3557,2022-03-16,6,247.29
3558,2022-03-16,7,250.27
3559,2022-03-16,8,245.38
3560,2022-03-16,9,253.49
3561,2022-03-16,10,247.29
3562,2022-03-16,11,260.99
3563,2022-03-16,12,268.14
3564,2022-03-16,13,259.92
3565,2022-03-16,14,297.7
3566,2022-03-16,15,268.74
3567,2022-03-16,16,353.0
3568,2022-03-16,17,302.11
3569,2022-03-16,18,325.05
3570,2022-03-16,19,339.65
3571,2022-03-16,20,339.65
3572,2022-03-16,21,381.36
3573,2022-03-16,22,357.53
3574,2022-03-16,23,351.57
3575,2022-03-16,24,336.79
3576,2022-03-16,25,318.2
3577,2022-03-16,26,311.76
3578,2022-03-16,27,317.72
3579,2022-03-16,28,281.49
3580,2022-03-16,29,276.49
3581,2022-03-16,30,266.48
3582,2022-03-16,31,258.37
3583,2022-03-16,32,306.28
3584,2022-03-16,33,297.94
3585,2022-03-16,34,357.53
3586,2022-03-16,35,306.04
3587,2022-03-16,36,385.41
3588,2022-03-16,37,373.73
3589,2022-03-16,38,395.66
3590,2022-03-16,39,404.24
3591,2022-03-16,40,309.86
3592,2022-03-16,41,333.69
3593,2022-03-16,42,244.55
3594,2022-03-16,43,286.02
3595,2022-03-16,44,244.55
3596,2022-03-16,45,278.87
3597,2022-03-16,46,237.16
3598,2022-03-16,47,249.55
3599,2022-03-16,48,229.53
3600,2022-03-17,1,206.31
3601,2022-03-17,2,252.55
3602,2022-03-17,3,237.14
3603,2022-03-17,4,213.42
3604,2022-03-17,5,232.39
3605,2022-03-17,6,225.28
3606,2022-03-17,7,232.39
3607,2022-03-17,8,216.5
3608,2022-03-17,9,233.58
3609,2022-03-17,10,225.75
3610,2022-03-17,11,242.35
3611,2022-03-17,12,239.98
3612,2022-03-17,13,239.51
3613,2022-03-17,14,314.32
3614,2022-03-17,15,263.99
3615,2022-03-17,16,320.13
3616,2022-03-17,17,309.22
3617,2022-03-17,18,272.71
3618,2022-03-17,19,296.42
3619,2022-03-17,20,213.42
3620,2022-03-17,21,263.22
3621,2022-03-17,22,229.55
3622,2022-03-17,23,213.42
3623,2022-03-17,24,213.42
3624,2022-03-17,25,208.68
3625,2022-03-17,26,202.75
3626,2022-03-17,27,213.3
3627,2022-03-17,28,196.11
3628,2022-03-17,29,213.42
3629,2022-03-17,30,213.42
3630,2022-03-17,31,195.64
3631,2022-03-17,32,252.55
3632,2022-03-17,33,237.14
3633,2022-03-17,34,282.19
3634,2022-03-17,35,221.37
3635,2022-03-17,36,320.61
3636,2022-03-17,37,313.02
3637,2022-03-17,38,348.59
3638,2022-03-17,39,337.68
3639,2022-03-17,40,267.84
3640,2022-03-17,41,332.35
3641,2022-03-17,42,208.68
3642,2022-03-17,43,284.56
3643,2022-03-17,44,243.06
3644,2022-03-17,45,278.63
3645,2022-03-17,46,213.42
3646,2022-03-17,47,237.14
3647,2022-03-17,48,219.35
3648,2022-03-18,1,220.3
3649,2022-03-18,2,256.05
3650,2022-03-18,3,245.44
3651,2022-03-18,4,226.38
3652,2022-03-18,5,247.83
3653,2022-03-18,6,224.12
3654,2022-03-18,7,230.07
3655,2022-03-18,8,214.46
3656,2022-03-18,9,219.59
3657,2022-03-18,10,203.98
3658,2022-03-18,11,238.29
3659,2022-03-18,12,238.29
3660,2022-03-18,13,224.35
3661,2022-03-18,14,320.27
3662,2022-03-18,15,261.21
3663,2022-03-18,16,327.89
3664,2022-03-18,17,316.45
3665,2022-03-18,18,308.59
3666,2022-03-18,19,284.38
3667,2022-03-18,20,262.12
3668,2022-03-18,21,264.51
3669,2022-03-18,22,231.15
3670,2022-03-18,23,220.42
3671,2022-03-18,24,222.45
3672,2022-03-18,25,232.57
3673,2022-03-18,26,220.42
3674,2022-03-18,27,226.38
3675,2022-03-18,28,214.46
3676,2022-03-18,29,218.63
3677,2022-03-18,30,195.4
3678,2022-03-18,31,198.26
3679,2022-03-18,32,220.42
3680,2022-03-18,33,217.32
3681,2022-03-18,34,285.95
3682,2022-03-18,35,251.64
3683,2022-03-18,36,320.27
3684,2022-03-18,37,282.14
3685,2022-03-18,38,306.92
3686,2022-03-18,39,307.4
3687,2022-03-18,40,231.15
3688,2022-03-18,41,250.21
3689,2022-03-18,42,220.42
3690,2022-03-18,43,256.17
3691,2022-03-18,44,212.08
3692,2022-03-18,45,262.12
3693,2022-03-18,46,212.92
3694,2022-03-18,47,237.22
3695,2022-03-18,48,232.34
3696,2022-03-19,1,218.75
3697,2022-03-19,2,253.9
3698,2022-03-19,3,226.38
3699,2022-03-19,4,226.38
3700,2022-03-19,5,245.44
3701,2022-03-19,6,221.14
3702,2022-03-19,7,250.21
3703,2022-03-19,8,220.42
3704,2022-03-19,9,220.42
3705,2022-03-19,10,220.42
3706,2022-03-19,11,173.95
3707,2022-03-19,12,213.99
3708,2022-03-19,13,220.3
3709,2022-03-19,14,279.52
3710,2022-03-19,15,219.95
3711,2022-03-19,16,293.1
3712,2022-03-19,17,242.58
3713,2022-03-19,18,276.42
3714,2022-03-19,19,276.42
3715,2022-03-19,20,219.95
3716,2022-03-19,21,219.95
3717,2022-03-19,22,178.72
3718,2022-03-19,23,219.95
3719,2022-03-19,24,193.14
3720,2022-03-19,25,171.57
3721,2022-03-19,26,123.32
3722,2022-03-19,27,137.02
3723,2022-03-19,28,135.23
3724,2022-03-19,29,133.86
3725,2022-03-19,30,137.02
3726,2022-03-19,31,167.28
3727,2022-03-19,32,213.51
3728,2022-03-19,33,106.4
3729,2022-03-19,34,208.63
3730,2022-03-19,35,169.19
3731,2022-03-19,36,299.3
3732,2022-03-19,37,234.12
3733,2022-03-19,38,299.3
3734,2022-03-19,39,299.54
3735,2022-03-19,40,219.95
3736,2022-03-19,41,274.04
3737,2022-03-19,42,206.24
3738,2022-03-19,43,245.44
3739,2022-03-19,44,219.95
3740,2022-03-19,45,222.33
3741,2022-03-19,46,208.51
3742,2022-03-19,47,184.68
3743,2022-03-19,48,161.56
3744,2022-03-20,1,162.04
3745,2022-03-20,2,202.55
3746,2022-03-20,3,202.55
3747,2022-03-20,4,187.06
3748,2022-03-20,5,184.68
3749,2022-03-20,6,177.53
3750,2022-03-20,7,179.67
3751,2022-03-20,8,153.94
3752,2022-03-20,9,172.76
3753,2022-03-20,10,163.23
3754,2022-03-20,11,173.95
3755,2022-03-20,12,184.68
3756,2022-03-20,13,199.45
3757,2022-03-20,14,203.26
3758,2022-03-20,15,131.18
3759,2022-03-20,16,200.88
3760,2022-03-20,17,168.47
3761,2022-03-20,18,203.26
3762,2022-03-20,19,200.88
3763,2022-03-20,20,210.89
3764,2022-03-20,21,200.88
3765,2022-03-20,22,202.55
3766,2022-03-20,23,185.87
3767,2022-03-20,24,176.22
3768,2022-03-20,25,184.68
3769,2022-03-20,26,184.68
3770,2022-03-20,27,200.88
3771,2022-03-20,28,200.88
3772,2022-03-20,29,202.55
3773,2022-03-20,30,218.99
3774,2022-03-20,31,185.87
3775,2022-03-20,32,195.4
3776,2022-03-20,33,215.78
3777,2022-03-20,34,224.0
3778,2022-03-20,35,208.51
3779,2022-03-20,36,294.29
3780,2022-03-20,37,312.16
3781,2022-03-20,38,345.53
3782,2022-03-20,39,345.53
3783,2022-03-20,40,309.78
3784,2022-03-20,41,316.45
3785,2022-03-20,42,263.85
3786,2022-03-20,43,252.59
3787,2022-03-20,44,121.53
3788,2022-03-20,45,215.78
3789,2022-03-20,46,142.98
3790,2022-03-20,47,214.46
